,x,y,z,v
0,8.5,16.5,1.5,33.6428086163
1,8.5,16.75,1.5,33.4981143114
2,8.5,17.0,1.5,33.7481429337
3,8.5,17.25,1.5,33.9212937006
4,8.5,17.5,1.5,33.9921558242
5,8.5,17.75,1.5,34.1836703976
6,8.5,18.0,1.5,33.8029792466
7,8.5,18.25,1.5,33.9436921229
8,8.5,18.5,1.5,34.3482741027
9,8.5,18.75,1.5,34.2353252278
10,8.5,19.0,1.5,34.1944716999
11,8.5,19.25,1.5,34.5598456348
12,8.5,19.5,1.5,34.8343843973
13,8.5,19.75,1.5,34.6954684712
14,8.5,20.0,1.5,34.7758784487
15,8.5,20.25,1.5,34.7236306701
16,8.5,20.5,1.5,34.9205519901
17,8.5,20.75,1.5,34.6911625933
18,8.5,21.0,1.5,34.2850634228
19,8.5,21.25,1.5,34.3419582314
20,8.5,21.5,1.5,34.3179211615
21,8.5,21.75,1.5,33.7321097787
22,8.5,22.0,1.5,33.5032053463
23,8.5,22.25,1.5,33.7828300028
24,8.5,22.5,1.5,33.5411307333
25,8.5,22.75,1.5,33.5084624573
26,8.5,23.0,1.5,33.4109509405
27,8.5,23.25,1.5,33.277875383
28,8.5,23.5,1.5,33.5776757132
29,8.75,16.5,1.5,33.64472678
30,8.75,16.75,1.5,33.6476785518
31,8.75,17.0,1.5,33.5765361912
32,8.75,17.25,1.5,33.7136783379
33,8.75,17.5,1.5,33.8139798673
34,8.75,17.75,1.5,33.940034854
35,8.75,18.0,1.5,33.629880212
36,8.75,18.25,1.5,33.9781751169
37,8.75,18.5,1.5,34.1653959068
38,8.75,18.75,1.5,34.1516550032
39,8.75,19.0,1.5,34.2833358706
40,8.75,19.25,1.5,34.3999339469
41,8.75,19.5,1.5,34.5173918522
42,8.75,19.75,1.5,34.4725407787
43,8.75,20.0,1.5,34.5205529884
44,8.75,20.25,1.5,34.5144019366
45,8.75,20.5,1.5,34.587390336
46,8.75,20.75,1.5,34.4930428157
47,8.75,21.0,1.5,34.3660775405
48,8.75,21.25,1.5,34.1925065234
49,8.75,21.5,1.5,34.1161014233
50,8.75,21.75,1.5,33.7551933523
51,8.75,22.0,1.5,33.2576843712
52,8.75,22.25,1.5,33.4756185548
53,8.75,22.5,1.5,33.2815917517
54,8.75,22.75,1.5,33.2379230434
55,8.75,23.0,1.5,33.1767446223
56,8.75,23.25,1.5,33.4011163143
57,8.75,23.5,1.5,33.556566244
58,9.0,16.5,1.5,33.7511649184
59,9.0,16.75,1.5,33.7748146916
60,9.0,17.0,1.5,33.6951598485
61,9.0,17.25,1.5,33.9338568569
62,9.0,17.5,1.5,34.1821275362
63,9.0,17.75,1.5,34.2929124704
64,9.0,18.0,1.5,34.0287239963
65,9.0,18.25,1.5,34.3758553411
66,9.0,18.5,1.5,34.5288066889
67,9.0,18.75,1.5,34.571031371
68,9.0,19.0,1.5,34.7573227843
69,9.0,19.25,1.5,34.976247349
70,9.0,19.5,1.5,34.9032632682
71,9.0,19.75,1.5,34.9051763104
72,9.0,20.0,1.5,34.9519919322
73,9.0,20.25,1.5,34.9519018241
74,9.0,20.5,1.5,34.9744184945
75,9.0,20.75,1.5,35.0041928392
76,9.0,21.0,1.5,34.7977421985
77,9.0,21.25,1.5,34.5698691933
78,9.0,21.5,1.5,34.4519481941
79,9.0,21.75,1.5,34.079417797
80,9.0,22.0,1.5,33.5340636276
81,9.0,22.25,1.5,33.6434287944
82,9.0,22.5,1.5,33.5078854476
83,9.0,22.75,1.5,33.3380416147
84,9.0,23.0,1.5,33.1998456528
85,9.0,23.25,1.5,33.4546153079
86,9.0,23.5,1.5,33.6515952697
87,9.25,16.5,1.5,34.1744751812
