,x,y,z,v
0,12.0,24.0,1.5,305.721307758
1,12.0,25.0,1.5,307.333821051
2,12.0,26.0,1.5,308.113420945
3,12.0,27.0,1.5,312.783263375
4,12.0,28.0,1.5,312.515473566
5,12.0,29.0,1.5,314.102293317
6,12.0,30.0,1.5,313.590007957
7,12.0,31.0,1.5,314.013596947
8,12.0,32.0,1.5,335.386624386
9,12.0,33.0,1.5,335.574985297
10,12.0,34.0,1.5,331.791681072
11,12.0,35.0,1.5,331.415562615
12,13.0,24.0,1.5,308.857342957
13,13.0,25.0,1.5,308.576248218
14,13.0,26.0,1.5,309.559367218
15,13.0,27.0,1.5,314.362828816
16,13.0,28.0,1.5,313.788375121
17,13.0,29.0,1.5,315.8632044
18,13.0,30.0,1.5,314.913691598
19,13.0,31.0,1.5,315.453472365
20,13.0,32.0,1.5,313.265530556
21,13.0,33.0,1.5,336.828410934
22,13.0,34.0,1.5,333.012289403
23,13.0,35.0,1.5,332.488211852
24,14.0,24.0,1.5,311.017268803
25,14.0,25.0,1.5,311.302789229
26,14.0,35.0,1.5,334.813362988
27,15.0,24.0,1.5,313.552845264
28,15.0,25.0,1.5,313.935074841
29,15.0,35.0,1.5,337.025557784
30,16.0,24.0,1.5,313.430001152
31,16.0,25.0,1.5,312.857720259
32,16.0,35.0,1.5,336.57948552
33,17.0,24.0,1.5,313.266060616
34,17.0,25.0,1.5,314.335847127
35,17.0,35.0,1.5,337.863232745
36,18.0,24.0,1.5,312.876186559
37,18.0,25.0,1.5,313.257883767
38,18.0,35.0,1.5,337.026485221
39,19.0,24.0,1.5,311.38315997
40,19.0,25.0,1.5,314.025543517
41,19.0,35.0,1.5,337.565118263
42,20.0,24.0,1.5,311.2482997
43,20.0,25.0,1.5,313.037527026
44,20.0,35.0,1.5,336.574028504
45,21.0,24.0,1.5,335.882151267
46,21.0,25.0,1.5,314.465250992
47,21.0,35.0,1.5,337.465022143
48,22.0,24.0,1.5,333.87748381
49,22.0,25.0,1.5,335.043762049
50,22.0,35.0,1.5,335.230897464
51,23.0,24.0,1.5,329.828586428
52,23.0,25.0,1.5,330.576154892
53,23.0,26.0,1.5,331.858884537
54,23.0,27.0,1.5,335.370557314
55,23.0,28.0,1.5,335.388905793
56,23.0,29.0,1.5,336.532961006
57,23.0,30.0,1.5,335.132859083
58,23.0,31.0,1.5,336.329412573
59,23.0,32.0,1.5,335.116500779
60,23.0,33.0,1.5,335.27702748
61,23.0,34.0,1.5,331.707127457
62,23.0,35.0,1.5,330.70715095
