,x,y,z,v
0,32.0,64.0,1.5,0.84
1,32.0,66.0,1.5,0.88
2,32.0,68.0,1.5,0.92
3,32.0,70.0,1.5,0.92
4,32.0,72.0,1.5,0.92
5,32.0,74.0,1.5,0.84
6,32.0,76.0,1.5,0.88
7,32.0,78.0,1.5,0.88
8,32.0,80.0,1.5,0.76
9,32.0,82.0,1.5,0.88
10,32.0,84.0,1.5,0.88
11,32.0,86.0,1.5,0.84
12,32.0,88.0,1.5,0.92
13,32.0,90.0,1.5,0.92
14,32.0,92.0,1.5,0.92
15,32.0,94.0,1.5,0.88
16,34.0,64.0,1.5,0.88
17,34.0,66.0,1.5,0.88
18,34.0,68.0,1.5,0.9
19,34.0,70.0,1.5,0.92
20,34.0,72.0,1.5,0.9
21,34.0,74.0,1.5,0.86
22,34.0,76.0,1.5,0.86
23,34.0,78.0,1.5,0.86
24,34.0,80.0,1.5,0.84
25,34.0,82.0,1.5,0.86
26,34.0,84.0,1.5,0.86
27,34.0,86.0,1.5,0.86
28,34.0,88.0,1.5,0.9
29,34.0,90.0,1.5,0.92
30,34.0,92.0,1.5,0.9
31,34.0,94.0,1.5,0.88
32,36.0,64.0,1.5,0.92
33,36.0,66.0,1.5,0.9
34,36.0,68.0,1.5,0.88
35,36.0,70.0,1.5,0.88
36,36.0,72.0,1.5,0.86
37,36.0,74.0,1.5,0.86
38,36.0,76.0,1.5,0.86
39,36.0,78.0,1.5,0.84
40,36.0,80.0,1.5,0.84
41,36.0,82.0,1.5,0.84
42,36.0,84.0,1.5,0.86
43,36.0,86.0,1.5,0.86
44,36.0,88.0,1.5,0.86
45,36.0,90.0,1.5,0.88
46,36.0,92.0,1.5,0.88
47,36.0,94.0,1.5,0.9
48,38.0,64.0,1.5,0.92
49,38.0,66.0,1.5,0.92
50,38.0,68.0,1.5,0.9
51,38.0,70.0,1.5,0.86
52,38.0,72.0,1.5,0.84
53,38.0,74.0,1.5,0.84
54,38.0,76.0,1.5,0.8
55,38.0,78.0,1.5,0.76
56,38.0,80.0,1.5,0.78
57,38.0,82.0,1.5,0.76
58,38.0,84.0,1.5,0.8
59,38.0,86.0,1.5,0.84
60,38.0,88.0,1.5,0.84
61,38.0,90.0,1.5,0.86
62,38.0,92.0,1.5,0.9
63,38.0,94.0,1.5,0.92
64,40.0,64.0,1.5,0.92
65,40.0,66.0,1.5,0.88
66,40.0,68.0,1.5,0.86
67,40.0,70.0,1.5,0.82
68,40.0,72.0,1.5,0.84
69,40.0,74.0,1.5,0.78
70,40.0,76.0,1.5,0.76
