,x,y,z,v
0,12.0,24.0,1.5,274.133954274
1,12.0,25.0,1.5,274.120567852
2,12.0,26.0,1.5,274.36792447
3,12.0,27.0,1.5,274.548398822
4,12.0,28.0,1.5,274.259730914
5,12.0,29.0,1.5,273.998303897
6,12.0,30.0,1.5,273.870581871
7,12.0,31.0,1.5,273.735704645
8,12.0,32.0,1.5,273.56033704
9,12.0,33.0,1.5,273.421141428
10,12.0,34.0,1.5,273.321313507
11,12.0,35.0,1.5,273.460865619
12,13.0,24.0,1.5,272.495182512
13,13.0,25.0,1.5,272.231028418
14,13.0,26.0,1.5,272.348043876
15,13.0,27.0,1.5,272.543092332
16,13.0,28.0,1.5,272.570574993
17,13.0,29.0,1.5,272.698446662
18,13.0,30.0,1.5,272.763357722
19,13.0,31.0,1.5,272.716204642
20,13.0,32.0,1.5,272.562611977
21,13.0,33.0,1.5,272.448506433
22,13.0,34.0,1.5,272.364570936
23,13.0,35.0,1.5,272.420445257
24,14.0,24.0,1.5,265.13175378
25,14.0,25.0,1.5,264.270239626
26,14.0,35.0,1.5,262.805569756
27,15.0,24.0,1.5,246.566844764
28,15.0,25.0,1.5,244.698419164
29,15.0,35.0,1.5,237.605676271
30,16.0,24.0,1.5,247.344901182
31,16.0,25.0,1.5,242.625689782
32,16.0,35.0,1.5,242.737559887
33,17.0,24.0,1.5,256.361529276
34,17.0,25.0,1.5,252.434420555
35,17.0,35.0,1.5,247.967590654
36,18.0,24.0,1.5,257.840111565
37,18.0,25.0,1.5,254.111861082
38,18.0,35.0,1.5,249.025026117
39,19.0,24.0,1.5,256.267566636
40,19.0,25.0,1.5,252.365547262
41,19.0,35.0,1.5,247.94203835
42,20.0,24.0,1.5,247.641360139
43,20.0,25.0,1.5,242.948365481
44,20.0,35.0,1.5,242.824315902
45,21.0,24.0,1.5,247.228174635
46,21.0,25.0,1.5,245.426570009
47,21.0,35.0,1.5,237.659360043
48,22.0,24.0,1.5,264.941324496
49,22.0,25.0,1.5,264.119091987
50,22.0,35.0,1.5,262.654209404
51,23.0,24.0,1.5,271.959210514
52,23.0,25.0,1.5,271.709347171
53,23.0,26.0,1.5,271.838699389
54,23.0,27.0,1.5,272.008863541
55,23.0,28.0,1.5,272.072209112
56,23.0,29.0,1.5,272.204903962
57,23.0,30.0,1.5,272.29559556
58,23.0,31.0,1.5,272.349125799
59,23.0,32.0,1.5,272.356700767
60,23.0,33.0,1.5,272.308108148
61,23.0,34.0,1.5,272.251216049
62,23.0,35.0,1.5,272.342400258
