,x,y,z,v
0,16.5,32.5,1.5,52.954939808
1,16.5,33.5,1.5,52.7521101379
2,16.5,34.5,1.5,52.4603610474
3,16.5,35.5,1.5,52.9360689445
4,16.5,36.5,1.5,52.8396630012
5,16.5,37.5,1.5,52.8371010558
6,16.5,38.5,1.5,52.5368589478
7,16.5,39.5,1.5,52.7744161139
8,16.5,40.5,1.5,52.7384406567
9,16.5,41.5,1.5,52.5408885032
10,16.5,42.5,1.5,52.9135784676
11,16.5,43.5,1.5,52.9145170774
12,16.5,44.5,1.5,53.0991141963
13,16.5,45.5,1.5,52.547972986
14,16.5,46.5,1.5,52.6982735391
15,16.5,47.5,1.5,52.9354638802
16,17.5,32.5,1.5,52.7350467324
17,17.5,33.5,1.5,52.9462799466
18,17.5,34.5,1.5,52.782142625
19,17.5,35.5,1.5,53.0309876208
20,17.5,36.5,1.5,52.5281346598
21,17.5,37.5,1.5,52.8800124761
22,17.5,38.5,1.5,53.0904309026
23,17.5,39.5,1.5,53.5417892416
24,17.5,40.5,1.5,53.5354189094
25,17.5,41.5,1.5,53.0486085511
26,17.5,42.5,1.5,52.9859257929
27,17.5,43.5,1.5,52.7049959207
28,17.5,44.5,1.5,53.0988898256
29,17.5,45.5,1.5,52.8387058549
30,17.5,46.5,1.5,53.0818301233
31,17.5,47.5,1.5,52.7526531965
32,18.5,32.5,1.5,52.7076364688
33,18.5,33.5,1.5,52.9898317699
34,18.5,34.5,1.5,52.4407226399
35,18.5,35.5,1.5,52.8737755249
36,18.5,36.5,1.5,52.816274047
37,18.5,37.5,1.5,52.7200563809
38,18.5,38.5,1.5,53.0332704069
39,18.5,39.5,1.5,53.4805002716
40,18.5,40.5,1.5,53.6179796671
41,18.5,41.5,1.5,53.2499376857
42,18.5,42.5,1.5,52.8832311643
43,18.5,43.5,1.5,52.9201376323
44,18.5,44.5,1.5,52.9177431677
45,18.5,45.5,1.5,52.5156748325
46,18.5,46.5,1.5,52.9928123385
47,18.5,47.5,1.5,52.6834254506
48,19.5,32.5,1.5,53.3426059503
49,19.5,33.5,1.5,53.3968936356
50,19.5,34.5,1.5,53.0553061728
51,19.5,35.5,1.5,52.9251484049
52,19.5,36.5,1.5,52.9524851252
53,19.5,37.5,1.5,53.370595047
54,19.5,38.5,1.5,53.7696496617
55,19.5,39.5,1.5,54.1693929136
56,19.5,40.5,1.5,54.3181552385
57,19.5,41.5,1.5,54.0741507147
58,19.5,42.5,1.5,53.69406854
59,19.5,43.5,1.5,53.2920140575
60,19.5,44.5,1.5,53.1766090595
61,19.5,45.5,1.5,53.1558847095
62,19.5,46.5,1.5,53.4376211126
63,19.5,47.5,1.5,53.3414152272
64,20.5,32.5,1.5,52.9907723599
65,20.5,33.5,1.5,52.5127001758
66,20.5,34.5,1.5,52.5693358465
67,20.5,35.5,1.5,52.9793138623
68,20.5,36.5,1.5,53.782392821
69,20.5,37.5,1.5,54.0311876319
70,20.5,38.5,1.5,54.5060330691
71,20.5,39.5,1.5,55.8714523776
72,20.5,40.5,1.5,56.1440525952
73,20.5,41.5,1.5,55.1260270652
74,20.5,42.5,1.5,54.6161878905
75,20.5,43.5,1.5,54.2064815417
76,20.5,44.5,1.5,53.3227176362
77,20.5,45.5,1.5,52.7846199826
78,20.5,46.5,1.5,52.5991107642
79,20.5,47.5,1.5,52.9966755897
80,21.5,32.5,1.5,52.8526692045
81,21.5,33.5,1.5,52.6983390271
82,21.5,34.5,1.5,52.4879363116
83,21.5,35.5,1.5,53.3277157418
84,21.5,36.5,1.5,53.9316087883
85,21.5,43.5,1.5,54.5348504952
86,21.5,44.5,1.5,53.7009703846
87,21.5,45.5,1.5,52.6990985139
88,21.5,46.5,1.5,52.7696873224
89,21.5,47.5,1.5,52.9211057368
90,22.5,32.5,1.5,52.5038248878
91,22.5,33.5,1.5,52.9584764138
92,22.5,34.5,1.5,52.9029526264
93,22.5,35.5,1.5,53.7408043025
94,22.5,36.5,1.5,54.2151951228
95,22.5,43.5,1.5,55.1051878813
96,22.5,44.5,1.5,54.3014263561
97,22.5,45.5,1.5,53.2495096798
98,22.5,46.5,1.5,53.1330346988
99,22.5,47.5,1.5,52.5326217418
100,23.5,32.5,1.5,52.7685138194
101,23.5,33.5,1.5,53.3174617478
102,23.5,34.5,1.5,53.4838458595
103,23.5,35.5,1.5,53.8409680903
104,23.5,36.5,1.5,54.9932980948
105,23.5,43.5,1.5,56.0158193334
106,23.5,44.5,1.5,54.365272642
107,23.5,45.5,1.5,53.7823022824
108,23.5,46.5,1.5,53.508693116
109,23.5,47.5,1.5,52.8770852925
110,24.5,32.5,1.5,52.7315350608
111,24.5,33.5,1.5,53.2969778958
112,24.5,34.5,1.5,53.5287300738
113,24.5,35.5,1.5,53.6991036011
114,24.5,36.5,1.5,54.9541302583
115,24.5,43.5,1.5,55.9937890887
116,24.5,44.5,1.5,54.2384200488
117,24.5,45.5,1.5,53.8394255784
118,24.5,46.5,1.5,53.4934289929
119,24.5,47.5,1.5,52.8399288666
120,25.5,32.5,1.5,52.5484526362
121,25.5,33.5,1.5,52.9737944189
122,25.5,34.5,1.5,53.0313323927
123,25.5,35.5,1.5,53.6333465975
124,25.5,36.5,1.5,54.3750062101
125,25.5,43.5,1.5,55.3274348496
126,25.5,44.5,1.5,54.1948163777
127,25.5,45.5,1.5,53.3857341528
