,x,y,z,v
0,16.5,32.5,1.5,308.850112692
1,16.5,33.5,1.5,307.864308124
2,16.5,34.5,1.5,306.792107548
3,16.5,35.5,1.5,308.507107881
4,16.5,36.5,1.5,308.431105741
5,16.5,37.5,1.5,307.218841203
6,16.5,38.5,1.5,306.475039603
7,16.5,39.5,1.5,306.523889996
8,16.5,40.5,1.5,306.597446087
9,16.5,41.5,1.5,306.314894532
10,16.5,42.5,1.5,307.270511824
11,16.5,43.5,1.5,308.182980924
12,16.5,44.5,1.5,308.707231863
13,16.5,45.5,1.5,307.118919225
14,16.5,46.5,1.5,307.955790778
15,16.5,47.5,1.5,308.766411073
16,17.5,32.5,1.5,307.839686306
17,17.5,33.5,1.5,308.924285421
18,17.5,34.5,1.5,307.201153732
19,17.5,35.5,1.5,307.541044057
20,17.5,36.5,1.5,307.406513553
21,17.5,37.5,1.5,307.635470542
22,17.5,38.5,1.5,308.414128667
23,17.5,39.5,1.5,309.531352674
24,17.5,40.5,1.5,309.623787249
25,17.5,41.5,1.5,308.193590783
26,17.5,42.5,1.5,307.748451033
27,17.5,43.5,1.5,307.35186466
28,17.5,44.5,1.5,307.648016223
29,17.5,45.5,1.5,307.373127057
30,17.5,46.5,1.5,308.767698234
31,17.5,47.5,1.5,308.05679089
32,18.5,32.5,1.5,307.62340547
33,18.5,33.5,1.5,307.939401373
34,18.5,34.5,1.5,307.300037048
35,18.5,35.5,1.5,307.120966086
36,18.5,36.5,1.5,307.712006431
37,18.5,37.5,1.5,307.173522128
38,18.5,38.5,1.5,308.58447728
39,18.5,39.5,1.5,308.955071972
40,18.5,40.5,1.5,309.063886505
41,18.5,41.5,1.5,308.477322067
42,18.5,42.5,1.5,307.315139745
43,18.5,43.5,1.5,307.804578384
44,18.5,44.5,1.5,307.47363155
45,18.5,45.5,1.5,307.237143618
46,18.5,46.5,1.5,307.982243123
47,18.5,47.5,1.5,307.584485893
48,19.5,32.5,1.5,309.614236125
49,19.5,33.5,1.5,308.378597711
50,19.5,34.5,1.5,307.541806982
51,19.5,35.5,1.5,307.072901898
52,19.5,36.5,1.5,308.021752947
53,19.5,37.5,1.5,307.690043973
54,19.5,38.5,1.5,307.839629206
55,19.5,39.5,1.5,307.590774882
56,19.5,40.5,1.5,307.682454774
57,19.5,41.5,1.5,307.938846489
58,19.5,42.5,1.5,308.026577921
59,19.5,43.5,1.5,308.634739715
60,19.5,44.5,1.5,307.090638368
61,19.5,45.5,1.5,307.740401778
62,19.5,46.5,1.5,308.520750946
63,19.5,47.5,1.5,309.549726605
64,20.5,32.5,1.5,308.7359705
65,20.5,33.5,1.5,307.18172154
66,20.5,34.5,1.5,306.456439205
67,20.5,35.5,1.5,308.227383548
68,20.5,36.5,1.5,308.858192111
69,20.5,37.5,1.5,308.525999746
70,20.5,38.5,1.5,308.824137059
71,20.5,39.5,1.5,309.094235715
72,20.5,40.5,1.5,309.349478116
73,20.5,41.5,1.5,309.189720062
74,20.5,42.5,1.5,309.308455639
75,20.5,43.5,1.5,309.779317936
76,20.5,44.5,1.5,308.614424957
77,20.5,45.5,1.5,306.834697159
78,20.5,46.5,1.5,307.407620991
79,20.5,47.5,1.5,308.939432236
80,21.5,32.5,1.5,307.136691105
81,21.5,33.5,1.5,306.849384613
82,21.5,34.5,1.5,305.964448321
83,21.5,35.5,1.5,307.187169619
84,21.5,36.5,1.5,307.253013561
85,21.5,43.5,1.5,308.752314015
86,21.5,44.5,1.5,308.516059465
87,21.5,45.5,1.5,306.534740124
88,21.5,46.5,1.5,307.256750851
89,21.5,47.5,1.5,307.194961974
90,22.5,32.5,1.5,306.034906429
91,22.5,33.5,1.5,307.121474152
92,22.5,34.5,1.5,307.204862937
93,22.5,35.5,1.5,306.286350258
94,22.5,36.5,1.5,305.172273403
95,22.5,43.5,1.5,307.998494515
96,22.5,44.5,1.5,308.200738779
97,22.5,45.5,1.5,308.115260155
98,22.5,46.5,1.5,307.576477733
99,22.5,47.5,1.5,306.246512376
100,23.5,32.5,1.5,306.30110814
101,23.5,33.5,1.5,308.462939507
102,23.5,34.5,1.5,307.80871213
103,23.5,35.5,1.5,304.594116272
104,23.5,36.5,1.5,302.882192257
105,23.5,43.5,1.5,307.164192089
106,23.5,44.5,1.5,306.821755981
107,23.5,45.5,1.5,309.295889832
108,23.5,46.5,1.5,308.841757318
109,23.5,47.5,1.5,306.350170429
110,24.5,32.5,1.5,306.34686786
111,24.5,33.5,1.5,308.431122129
112,24.5,34.5,1.5,307.270092465
113,24.5,35.5,1.5,303.760577061
114,24.5,36.5,1.5,301.541555469
115,24.5,43.5,1.5,306.130808933
116,24.5,44.5,1.5,306.164523841
117,24.5,45.5,1.5,308.87793236
118,24.5,46.5,1.5,308.846176547
119,24.5,47.5,1.5,306.352130838
120,25.5,32.5,1.5,306.210454773
121,25.5,33.5,1.5,307.476463135
122,25.5,34.5,1.5,306.553336063
123,25.5,35.5,1.5,304.799855134
124,25.5,36.5,1.5,302.606127998
125,25.5,43.5,1.5,306.003867173
126,25.5,44.5,1.5,306.741829389
127,25.5,45.5,1.5,307.439139376
128,25.5,46.5,1.5,307.682089678
129,25.5,47.5,1.5,306.255254453
130,26.5,32.5,1.5,306.944074424
131,26.5,33.5,1.5,306.534733255
132,26.5,34.5,1.5,305.304871686
133,26.5,35.5,1.5,305.275210178
134,26.5,36.5,1.5,304.085839266
135,26.5,43.5,1.5,306.053649256
136,26.5,44.5,1.5,306.765301609
137,26.5,45.5,1.5,306.016746139
138,26.5,46.5,1.5,307.009946834
139,26.5,47.5,1.5,307.057836573
140,27.5,32.5,1.5,308.766801965
