,x,y,z,v
0,8.5,16.5,1.5,41.4572047803
1,8.5,16.75,1.5,41.2832417284
2,8.5,17.0,1.5,41.4708161875
3,8.5,17.25,1.5,41.6147143345
4,8.5,17.5,1.5,41.7038597306
5,8.5,17.75,1.5,41.9462419524
6,8.5,18.0,1.5,41.7009826938
7,8.5,18.25,1.5,41.9212378647
8,8.5,18.5,1.5,42.3812367392
9,8.5,18.75,1.5,42.3563948824
10,8.5,19.0,1.5,42.3560731825
11,8.5,19.25,1.5,42.6884690787
12,8.5,19.5,1.5,42.9292332641
13,8.5,19.75,1.5,42.8006321327
14,8.5,20.0,1.5,42.862279202
15,8.5,20.25,1.5,42.8106483016
16,8.5,20.5,1.5,42.9765164799
17,8.5,20.75,1.5,42.7721025275
18,8.5,21.0,1.5,42.4141987926
19,8.5,21.25,1.5,42.4568848247
20,8.5,21.5,1.5,42.4272098917
21,8.5,21.75,1.5,41.9060196254
22,8.5,22.0,1.5,41.6945210013
23,8.5,22.25,1.5,41.9174170757
24,8.5,22.5,1.5,41.6688641823
25,8.5,22.75,1.5,41.5824194322
26,8.5,23.0,1.5,41.4417065018
27,8.5,23.25,1.5,41.2641897458
28,8.5,23.5,1.5,41.4618544015
29,8.75,16.5,1.5,41.4027480213
30,8.75,16.75,1.5,41.3485435477
31,8.75,17.0,1.5,41.2467072594
32,8.75,17.25,1.5,41.3539569779
33,8.75,17.5,1.5,41.4684282256
34,8.75,17.75,1.5,41.6605002109
35,8.75,18.0,1.5,41.4852480329
36,8.75,18.25,1.5,41.8967860311
37,8.75,18.5,1.5,42.1815235436
38,8.75,18.75,1.5,42.2486654382
39,8.75,19.0,1.5,42.399244617
40,8.75,19.25,1.5,42.5174488162
41,8.75,19.5,1.5,42.6243339141
42,8.75,19.75,1.5,42.5819558735
43,8.75,20.0,1.5,42.6207810437
44,8.75,20.25,1.5,42.613532211
45,8.75,20.5,1.5,42.6762688992
46,8.75,20.75,1.5,42.5934808241
47,8.75,21.0,1.5,42.4805392857
48,8.75,21.25,1.5,42.3258054025
49,8.75,21.5,1.5,42.2511115604
50,8.75,21.75,1.5,41.9260351417
51,8.75,22.0,1.5,41.4803860797
52,8.75,22.25,1.5,41.645546276
53,8.75,22.5,1.5,41.4332327889
54,8.75,22.75,1.5,41.3281967505
55,8.75,23.0,1.5,41.2098038215
56,8.75,23.25,1.5,41.3336788341
57,8.75,23.5,1.5,41.395661645
58,9.0,16.5,1.5,41.3892014066
59,9.0,16.75,1.5,41.337702901
60,9.0,17.0,1.5,41.2163206868
61,9.0,17.25,1.5,41.4038452188
62,9.0,17.5,1.5,41.6417005105
63,9.0,17.75,1.5,41.8288090722
64,9.0,18.0,1.5,41.7109545634
65,9.0,18.25,1.5,42.1457446594
