,x,y,z,v
0,64.0,88.0,1.5,333.149501332
1,64.0,90.0,1.5,333.149501332
2,64.0,92.0,1.5,333.282063082
3,64.0,94.0,1.5,332.985188686
4,64.0,96.0,1.5,332.985188686
5,64.0,98.0,1.5,333.250546011
6,64.0,100.0,1.5,333.332536656
7,64.0,102.0,1.5,332.934556948
8,64.0,104.0,1.5,331.917364415
9,64.0,106.0,1.5,332.401687171
10,64.0,108.0,1.5,331.597545062
11,64.0,110.0,1.5,332.29986592
12,64.0,112.0,1.5,332.700124916
13,64.0,114.0,1.5,332.29986592
14,64.0,116.0,1.5,331.597545062
15,64.0,118.0,1.5,349.774181178
16,64.0,120.0,1.5,349.3586669
17,64.0,122.0,1.5,350.231732276
18,64.0,124.0,1.5,350.57372247
19,64.0,126.0,1.5,350.503248285
20,64.0,128.0,1.5,350.27522846
21,64.0,130.0,1.5,350.27522846
22,64.0,132.0,1.5,333.149501332
23,64.0,134.0,1.5,333.016781151
24,66.0,88.0,1.5,332.617665595
25,66.0,90.0,1.5,332.833224114
26,66.0,92.0,1.5,332.750863729
27,66.0,94.0,1.5,332.934556948
28,66.0,96.0,1.5,332.503414938
29,66.0,98.0,1.5,332.934556948
30,66.0,100.0,1.5,333.200035162
31,66.0,102.0,1.5,332.934556948
32,66.0,104.0,1.5,332.268068498
33,66.0,106.0,1.5,332.535144901
34,66.0,108.0,1.5,332.401687171
35,66.0,110.0,1.5,332.350788243
36,66.0,112.0,1.5,332.833224114
37,66.0,114.0,1.5,332.350788243
38,66.0,116.0,1.5,332.401687171
39,66.0,118.0,1.5,332.535144901
40,66.0,120.0,1.5,332.268068498
41,66.0,122.0,1.5,350.34584031
42,66.0,124.0,1.5,350.57372247
43,66.0,126.0,1.5,350.34584031
44,66.0,128.0,1.5,349.97596939
45,66.0,130.0,1.5,350.34584031
46,66.0,132.0,1.5,332.883902099
47,66.0,134.0,1.5,332.966163826
48,68.0,88.0,1.5,332.719195448
49,68.0,90.0,1.5,332.801579341
50,68.0,92.0,1.5,333.067375407
51,68.0,94.0,1.5,332.374481598
52,68.0,96.0,1.5,332.162599511
53,68.0,98.0,1.5,333.051670146
54,68.0,100.0,1.5,333.401070868
55,68.0,102.0,1.5,333.268651134
56,68.0,104.0,1.5,332.819757829
57,68.0,106.0,1.5,333.085510414
58,68.0,108.0,1.5,333.003337123
59,68.0,110.0,1.5,333.085510414
60,68.0,112.0,1.5,333.218148519
61,68.0,114.0,1.5,333.085510414
62,68.0,116.0,1.5,333.003337123
63,68.0,118.0,1.5,333.218148519
64,68.0,120.0,1.5,332.952713665
65,68.0,122.0,1.5,333.401070868
66,68.0,124.0,1.5,350.85996177
67,68.0,126.0,1.5,350.560254639
68,68.0,128.0,1.5,349.798421853
69,68.0,130.0,1.5,349.979877507
70,68.0,132.0,1.5,333.200035162
71,68.0,134.0,1.5,332.934556948
72,70.0,88.0,1.5,332.719195448
73,70.0,90.0,1.5,333.067375407
74,70.0,92.0,1.5,332.726017795
75,70.0,94.0,1.5,332.812941245
76,70.0,96.0,1.5,333.725974826
77,70.0,98.0,1.5,336.802410121
78,70.0,100.0,1.5,336.837324393
79,70.0,102.0,1.5,336.245200916
80,70.0,104.0,1.5,335.727964772
81,70.0,106.0,1.5,335.986881441
82,70.0,108.0,1.5,335.77734353
83,70.0,110.0,1.5,335.517941086
84,70.0,112.0,1.5,335.517941086
85,70.0,114.0,1.5,335.517941086
86,70.0,116.0,1.5,335.77734353
87,70.0,118.0,1.5,335.986881441
88,70.0,120.0,1.5,335.727964772
89,70.0,122.0,1.5,336.374137707
90,70.0,124.0,1.5,336.965582926
91,70.0,126.0,1.5,353.786537636
92,70.0,128.0,1.5,351.138812392
93,70.0,130.0,1.5,350.355579447
94,70.0,132.0,1.5,332.859085946
95,70.0,134.0,1.5,333.200035162
96,72.0,88.0,1.5,331.885456916
97,72.0,90.0,1.5,331.834320034
98,72.0,92.0,1.5,331.762683416
99,72.0,94.0,1.5,332.798432043
100,72.0,130.0,1.5,350.457141837
101,72.0,132.0,1.5,332.030980245
102,72.0,134.0,1.5,332.102443421
103,74.0,88.0,1.5,333.269522214
104,74.0,90.0,1.5,333.69770539
105,74.0,92.0,1.5,333.713483939
106,74.0,94.0,1.5,336.979560509
107,74.0,130.0,1.5,353.939401536
108,74.0,132.0,1.5,333.845375259
109,74.0,134.0,1.5,333.829615405
110,76.0,88.0,1.5,333.961369236
111,76.0,90.0,1.5,334.386903559
112,76.0,92.0,1.5,334.669056831
113,76.0,94.0,1.5,338.113373005
114,76.0,130.0,1.5,354.80903708
115,76.0,132.0,1.5,334.669056831
116,76.0,134.0,1.5,334.386903559
117,78.0,88.0,1.5,334.91036836
118,78.0,90.0,1.5,335.462296518
119,78.0,92.0,1.5,335.271778349
120,78.0,94.0,1.5,338.651969931
121,78.0,130.0,1.5,355.275318871
122,78.0,132.0,1.5,335.271778349
123,78.0,134.0,1.5,335.462296518
124,80.0,88.0,1.5,335.851368152
125,80.0,90.0,1.5,335.882158811
126,80.0,92.0,1.5,336.338732819
127,80.0,94.0,1.5,339.108045909
128,80.0,130.0,1.5,355.670463104
129,80.0,132.0,1.5,336.338732819
130,80.0,134.0,1.5,335.882158811
131,82.0,88.0,1.5,336.011513821
132,82.0,90.0,1.5,336.398685121
133,82.0,92.0,1.5,336.418486744
134,82.0,94.0,1.5,339.108045909
135,82.0,130.0,1.5,355.670463104
136,82.0,132.0,1.5,336.418486744
137,82.0,134.0,1.5,336.398685121
138,84.0,88.0,1.5,336.527445643
139,84.0,90.0,1.5,336.943343618
140,84.0,92.0,1.5,336.883681683
141,84.0,94.0,1.5,339.43695276
142,84.0,130.0,1.5,355.955599972
143,84.0,132.0,1.5,336.883681683
144,84.0,134.0,1.5,336.943343618
145,86.0,88.0,1.5,336.686628971
146,86.0,90.0,1.5,336.429325763
147,86.0,92.0,1.5,336.626830411
148,86.0,94.0,1.5,339.812546257
149,86.0,130.0,1.5,356.281386048
150,86.0,132.0,1.5,336.626830411
151,86.0,134.0,1.5,336.429325763
152,88.0,88.0,1.5,336.943343618
153,88.0,90.0,1.5,336.76613604
154,88.0,92.0,1.5,336.240447591
155,88.0,94.0,1.5,339.687486822
156,88.0,130.0,1.5,356.17289
157,88.0,132.0,1.5,336.240447591
158,88.0,134.0,1.5,336.76613604
159,90.0,88.0,1.5,336.300452463
160,90.0,90.0,1.5,336.637649319
161,90.0,92.0,1.5,336.289600977
162,90.0,94.0,1.5,339.687486822
163,90.0,130.0,1.5,356.17289
164,90.0,132.0,1.5,336.289600977
165,90.0,134.0,1.5,336.637649319
166,92.0,88.0,1.5,336.558051134
167,92.0,90.0,1.5,336.735587257
168,92.0,92.0,1.5,336.547224548
169,92.0,94.0,1.5,339.43695276
170,92.0,130.0,1.5,355.955599972
171,92.0,132.0,1.5,336.547224548
172,92.0,134.0,1.5,336.735587257
173,94.0,88.0,1.5,336.656058537
174,94.0,90.0,1.5,336.478396433
175,94.0,92.0,1.5,336.080629123
176,94.0,94.0,1.5,339.562289109
177,94.0,130.0,1.5,356.064294712
178,94.0,132.0,1.5,336.080629123
179,94.0,134.0,1.5,336.478396433
180,96.0,88.0,1.5,336.656058537
181,96.0,90.0,1.5,335.672424602
182,96.0,92.0,1.5,335.87126673
183,96.0,94.0,1.5,339.23374704
184,96.0,130.0,1.5,355.779419311
185,96.0,132.0,1.5,352.872192763
186,96.0,134.0,1.5,335.672424602
187,98.0,88.0,1.5,352.519646986
188,98.0,90.0,1.5,335.332304636
189,98.0,92.0,1.5,334.88068072
190,98.0,94.0,1.5,338.904247626
191,98.0,130.0,1.5,355.493857955
192,98.0,132.0,1.5,352.01867478
193,98.0,134.0,1.5,352.407638236
194,100.0,88.0,1.5,351.706520385
195,100.0,90.0,1.5,351.706520385
196,100.0,92.0,1.5,334.457030726
197,100.0,94.0,1.5,338.445185473
198,100.0,130.0,1.5,355.096252448
199,100.0,132.0,1.5,351.65406277
200,100.0,134.0,1.5,351.706520385
201,102.0,88.0,1.5,350.887714628
202,102.0,90.0,1.5,350.93096738
203,102.0,92.0,1.5,350.646986634
204,102.0,94.0,1.5,337.23779129
205,102.0,130.0,1.5,354.162307084
206,102.0,132.0,1.5,350.760690012
207,102.0,134.0,1.5,351.044395126
208,104.0,88.0,1.5,349.746916046
209,104.0,90.0,1.5,349.63222041
210,104.0,92.0,1.5,349.224065814
211,104.0,94.0,1.5,350.982258361
212,104.0,130.0,1.5,350.982258361
213,104.0,132.0,1.5,349.224065814
214,104.0,134.0,1.5,349.63222041
215,106.0,88.0,1.5,350.57372247
216,106.0,90.0,1.5,350.459836956
217,106.0,92.0,1.5,349.821761658
218,106.0,94.0,1.5,350.653868482
219,106.0,96.0,1.5,351.574902066
220,106.0,98.0,1.5,353.74432404
221,106.0,100.0,1.5,353.995787927
222,106.0,102.0,1.5,353.5527141
223,106.0,104.0,1.5,353.441684956
224,106.0,106.0,1.5,353.150410376
225,106.0,108.0,1.5,353.150410376
226,106.0,110.0,1.5,352.858413288
227,106.0,112.0,1.5,352.969993585
228,106.0,114.0,1.5,352.858413288
229,106.0,116.0,1.5,353.150410376
230,106.0,118.0,1.5,353.150410376
231,106.0,120.0,1.5,353.441684956
232,106.0,122.0,1.5,353.5527141
233,106.0,124.0,1.5,353.995787927
234,106.0,126.0,1.5,353.74432404
235,106.0,128.0,1.5,351.687708099
236,106.0,130.0,1.5,350.76756517
237,106.0,132.0,1.5,349.936271082
238,106.0,134.0,1.5,350.57372247
239,108.0,88.0,1.5,350.459836956
240,108.0,90.0,1.5,350.459836956
241,108.0,92.0,1.5,350.389294018
242,108.0,94.0,1.5,350.395135424
243,108.0,96.0,1.5,350.10008809
244,108.0,98.0,1.5,350.744413681
245,108.0,100.0,1.5,350.818622806
246,108.0,102.0,1.5,350.47734972
247,108.0,104.0,1.5,350.704975785
248,108.0,106.0,1.5,350.40681736
249,108.0,108.0,1.5,350.40681736
250,108.0,110.0,1.5,350.249279277
251,108.0,112.0,1.5,349.949953574
252,108.0,114.0,1.5,350.363370172
253,108.0,116.0,1.5,350.520754543
254,108.0,118.0,1.5,350.520754543
255,108.0,120.0,1.5,350.818622806
256,108.0,122.0,1.5,350.591218174
257,108.0,124.0,1.5,350.932159488
258,108.0,126.0,1.5,350.858022396
259,108.0,128.0,1.5,350.214324808
260,108.0,130.0,1.5,350.509083996
261,108.0,132.0,1.5,350.503248285
262,108.0,134.0,1.5,350.57372247
263,110.0,88.0,1.5,350.231732276
264,110.0,90.0,1.5,349.88873731
265,110.0,92.0,1.5,349.703222405
266,110.0,94.0,1.5,349.861498953
267,110.0,96.0,1.5,349.517411787
268,110.0,98.0,1.5,349.861498953
269,110.0,100.0,1.5,349.932361504
270,110.0,102.0,1.5,349.932361504
271,110.0,104.0,1.5,349.473631995
272,110.0,106.0,1.5,349.287454535
273,110.0,108.0,1.5,349.774181178
274,110.0,110.0,1.5,349.659512379
275,110.0,112.0,1.5,349.473631995
276,110.0,114.0,1.5,349.659512379
277,110.0,116.0,1.5,349.774181178
278,110.0,118.0,1.5,349.287454535
279,110.0,120.0,1.5,349.473631995
280,110.0,122.0,1.5,349.932361504
281,110.0,124.0,1.5,349.932361504
282,110.0,126.0,1.5,349.861498953
283,110.0,128.0,1.5,349.63222041
284,110.0,130.0,1.5,349.97596939
285,110.0,132.0,1.5,349.817848239
286,110.0,134.0,1.5,350.117512602
