,x,y,z,v
0,64.0,88.0,1.5,0.235
1,64.0,90.0,1.5,0.235
2,64.0,92.0,1.5,0.23
3,64.0,94.0,1.5,0.225
4,64.0,96.0,1.5,0.225
5,64.0,98.0,1.5,0.215
6,64.0,100.0,1.5,0.22
7,64.0,102.0,1.5,0.235
8,64.0,104.0,1.5,0.265
9,64.0,106.0,1.5,0.255
10,64.0,108.0,1.5,0.285
11,64.0,110.0,1.5,0.275
12,64.0,112.0,1.5,0.26
13,64.0,114.0,1.5,0.275
14,64.0,116.0,1.5,0.285
15,64.0,118.0,1.5,0.26
16,64.0,120.0,1.5,0.27
17,64.0,122.0,1.5,0.24
18,64.0,124.0,1.5,0.225
19,64.0,126.0,1.5,0.22
20,64.0,128.0,1.5,0.23
21,64.0,130.0,1.5,0.23
22,64.0,132.0,1.5,0.235
23,64.0,134.0,1.5,0.24
24,66.0,88.0,1.5,0.255
25,66.0,90.0,1.5,0.255
26,66.0,92.0,1.5,0.25
27,66.0,94.0,1.5,0.235
28,66.0,96.0,1.5,0.235
29,66.0,98.0,1.5,0.235
30,66.0,100.0,1.5,0.225
31,66.0,102.0,1.5,0.235
32,66.0,104.0,1.5,0.26
33,66.0,106.0,1.5,0.25
34,66.0,108.0,1.5,0.255
35,66.0,110.0,1.5,0.265
36,66.0,112.0,1.5,0.255
37,66.0,114.0,1.5,0.265
38,66.0,116.0,1.5,0.255
39,66.0,118.0,1.5,0.25
40,66.0,120.0,1.5,0.26
41,66.0,122.0,1.5,0.235
42,66.0,124.0,1.5,0.225
43,66.0,126.0,1.5,0.235
44,66.0,128.0,1.5,0.235
45,66.0,130.0,1.5,0.235
46,66.0,132.0,1.5,0.245
47,66.0,134.0,1.5,0.25
48,68.0,88.0,1.5,0.235
49,68.0,90.0,1.5,0.24
50,68.0,92.0,1.5,0.23
51,68.0,94.0,1.5,0.24
52,68.0,96.0,1.5,0.24
53,68.0,98.0,1.5,0.215
54,68.0,100.0,1.5,0.21
55,68.0,102.0,1.5,0.215
56,68.0,104.0,1.5,0.24
57,68.0,106.0,1.5,0.23
58,68.0,108.0,1.5,0.225
59,68.0,110.0,1.5,0.23
60,68.0,112.0,1.5,0.225
61,68.0,114.0,1.5,0.23
62,68.0,116.0,1.5,0.225
63,68.0,118.0,1.5,0.225
64,68.0,120.0,1.5,0.235
65,68.0,122.0,1.5,0.21
66,68.0,124.0,1.5,0.205
67,68.0,126.0,1.5,0.21
68,68.0,128.0,1.5,0.235
69,68.0,130.0,1.5,0.235
70,68.0,132.0,1.5,0.225
71,68.0,134.0,1.5,0.235
72,70.0,88.0,1.5,0.235
73,70.0,90.0,1.5,0.23
74,70.0,92.0,1.5,0.235
75,70.0,94.0,1.5,0.24
76,70.0,96.0,1.5,0.23
77,70.0,98.0,1.5,0.185
78,70.0,100.0,1.5,0.2
79,70.0,102.0,1.5,0.215
80,70.0,104.0,1.5,0.235
81,70.0,106.0,1.5,0.225
82,70.0,108.0,1.5,0.225
83,70.0,110.0,1.5,0.235
84,70.0,112.0,1.5,0.235
85,70.0,114.0,1.5,0.235
86,70.0,116.0,1.5,0.225
87,70.0,118.0,1.5,0.225
88,70.0,120.0,1.5,0.235
89,70.0,122.0,1.5,0.21
90,70.0,124.0,1.5,0.195
91,70.0,126.0,1.5,0.18
92,70.0,128.0,1.5,0.225
93,70.0,130.0,1.5,0.235
94,70.0,132.0,1.5,0.23
95,70.0,134.0,1.5,0.225
