,x,y,z,v
0,8.5,16.5,1.5,0.624
1,8.5,17.5,1.5,0.6
2,8.5,18.5,1.5,0.536
3,8.5,19.5,1.5,0.472
4,8.5,20.5,1.5,0.472
5,8.5,21.5,1.5,0.536
6,8.5,22.5,1.5,0.6
7,8.5,23.5,1.5,0.624
8,9.5,16.5,1.5,0.6
9,9.5,17.5,1.5,0.592
10,9.5,18.5,1.5,0.464
11,9.5,19.5,1.5,0.432
12,9.5,20.5,1.5,0.432
13,9.5,21.5,1.5,0.464
14,9.5,22.5,1.5,0.592
15,9.5,23.5,1.5,0.6
16,10.5,16.5,1.5,0.536
17,10.5,17.5,1.5,0.44
18,10.5,22.5,1.5,0.44
19,10.5,23.5,1.5,0.536
20,11.5,16.5,1.5,0.496
21,11.5,17.5,1.5,0.416
22,11.5,22.5,1.5,0.416
23,11.5,23.5,1.5,0.496
24,12.5,16.5,1.5,0.512
25,12.5,17.5,1.5,0.416
26,12.5,22.5,1.5,0.416
27,12.5,23.5,1.5,0.512
28,13.5,16.5,1.5,0.544
29,13.5,17.5,1.5,0.456
30,13.5,22.5,1.5,0.456
31,13.5,23.5,1.5,0.544
32,14.5,16.5,1.5,0.616
33,14.5,17.5,1.5,0.608
34,14.5,18.5,1.5,0.472
35,14.5,19.5,1.5,0.432
36,14.5,20.5,1.5,0.432
37,14.5,21.5,1.5,0.472
38,14.5,22.5,1.5,0.608
39,14.5,23.5,1.5,0.616
40,15.5,16.5,1.5,0.64
41,15.5,17.5,1.5,0.608
42,15.5,18.5,1.5,0.544
43,15.5,19.5,1.5,0.488
44,15.5,20.5,1.5,0.488
45,15.5,21.5,1.5,0.544
46,15.5,22.5,1.5,0.608
47,15.5,23.5,1.5,0.64
